InvoiceID,CustomerID,Product,Quantity,Price,InvoiceDate,Country
INV-101770,,Bluetooth Headphones,7,84.41,2025-09-11 14:41:45.641727,France
INV-101771,96132,Wireless Mouse,2,44.13,2025-04-19 02:47:56.641727,United States
INV-101772,89811,Smartphone,6,746.7,2025-06-04 13:34:02.641727,Spain
INV-101773,48302,Backpack,4,81.09,2025-07-06 15:08:34.641727,Netherlands
INV-101774,73334,Smartphone,6,600.66,2024-08-02 12:26:15.641727,United Kingdom
INV-101775,33789,Jacket,6,129.46,2024-10-08 09:41:05.641727,Spain
INV-101776,81570,Laptop,1,2185.59,2025-08-21 15:54:18.641727,United Kingdom
INV-101777,64774,Jeans,1,36.27,2025-02-23 11:10:46.641727,United Kingdom
INV-101778,49628,T-Shirt,7,24.05,2025-10-31 23:01:55.641727,India
INV-101779,66536,Jeans,2,52.99,2025-04-26 13:29:03.641727,United Kingdom
INV-101780,34946,Casual Sneakers,5,138.65,2024-05-25 18:35:18.641727,United States
INV-101781,66010,Coffee Maker,6,138.21,2025-08-05 23:56:19.641727,Netherlands
INV-101782,52732,Formal Shirt,4,20.63,2025-06-26 22:59:03.641727,United States
INV-101783,38959,Casual Sneakers,1,124.75,2024-12-29 21:35:53.641727,Germany
INV-101784,97796,Formal Shirt,1,62.19,2025-11-05 16:48:08.641727,Italy
INV-101785,15737,Backpack,5,58.39,2024-12-19 17:19:18.641727,Netherlands
INV-101786,78192,T-Shirt,7,14.38,2024-06-30 09:11:36.641727,France
INV-101787,28900,Laptop,3,798.63,2024-07-05 04:18:51.641727,Australia
INV-101788,30026,Backpack,4,63.24,2026-01-25 21:25:30.641727,United Kingdom
INV-101789,23897,Running Shoes,7,109.99,2025-01-07 05:25:23.641727,Germany
INV-101790,19216,Wireless Mouse,6,57.67,2025-02-04 11:44:58.641727,United States
INV-101791,21150,T-Shirt,4,15.08,2024-11-16 16:34:51.641727,United Kingdom
INV-101792,84939,Formal Shirt,5,58.25,2025-09-28 07:25:42.641727,India
INV-101793,93364,Laptop,7,997.69,2025-06-23 17:03:31.641727,Italy
INV-101794,62629,Sunglasses,6,81.81,2026-01-23 23:49:40.641727,United States
INV-101795,11246,T-Shirt,3,9.31,2026-01-20 15:50:29.641727,Germany
INV-101796,87803,Bluetooth Headphones,5,83.96,2026-03-31 02:55:03.641727,United States
INV-101797,64166,T-Shirt,3,12.66,2024-12-03 22:13:43.641727,Spain
INV-101798,56877,Bluetooth Headphones,7,110.74,2025-06-07 22:50:30.641727,United States
INV-101799,95271,Smartphone,1,550.89,2024-12-16 14:58:30.641727,India
INV-101800,46881,Bluetooth Headphones,2,131.44,2025-09-03 19:21:14.641727,United States
INV-101801,42404,Smartphone,3,358.86,2025-10-05 20:31:40.641727,United States
INV-101802,80182,Casual Sneakers,2,97.84,2024-10-08 10:15:10.641727,India
INV-101803,57438,Laptop,5,1687.36,2025-12-26 06:04:21.641727,Australia
INV-101804,74518,Smartphone,5,271.0,2024-11-05 10:05:13.641727,United States
INV-101805,72619,Laptop,7,571.97,2026-03-26 12:01:20.641727,Germany
INV-101806,85548,Running Shoes,4,93.53,2025-12-19 17:57:18.641727,Australia
INV-101807,38544,Jeans,5,67.64,2024-04-20 22:52:21.641727,Spain
INV-101808,16482,Jeans,5,92.38,2025-01-23 09:42:28.641727,Netherlands
INV-101809,52988,Running Shoes,1,66.35,2025-01-16 04:50:11.641727,Spain
INV-101810,68279,Formal Shirt,5,62.19,2025-11-29 01:31:03.641727,India
INV-101811,83538,Jeans,1,73.49,2025-09-18 12:31:52.641727,France
INV-101812,34034,Wireless Mouse,4,47.48,2024-05-14 14:55:51.641727,United Kingdom
INV-101813,77081,Formal Shirt,7,-50.97,2025-12-12 08:42:22.641727,Germany
INV-101814,84896,Coffee Maker,6,175.02,2024-09-14 00:16:28.641727,Italy
INV-101815,82759,Bluetooth Headphones,4,97.72,2025-01-02 13:59:26.641727,France
INV-101816,82725,Wireless Mouse,3,56.43,2024-08-09 20:31:23.641727,United States
INV-101817,98859,Jacket,6,102.0,2024-07-31 16:19:09.641727,Spain
INV-101818,69502,Jacket,7,189.01,2025-04-27 10:41:48.641727,Germany
INV-101819,43329,Bluetooth Headphones,3,159.57,2024-06-08 12:22:00.641727,India
INV-101820,49283,Sunglasses,1,110.56,2024-06-05 11:22:11.641727,United States
INV-101821,77237,Jacket,-1,108.65,2025-11-02 06:30:49.641727,Italy
INV-101822,31287,Jacket,5,195.39,2024-12-14 17:05:05.641727,France
INV-101823,64250,Bluetooth Headphones,7,46.91,2025-07-24 21:37:19.641727,United Kingdom
INV-101824,61545,Wireless Mouse,7,47.92,2026-03-28 15:29:20.641727,Germany
INV-101825,69993,Running Shoes,2,97.77,2024-05-14 19:32:25.641727,United Kingdom
INV-101826,47913,Jacket,2,165.39,2025-11-08 11:09:32.641727,Canada
INV-101827,76587,Jacket,7,125.96,2024-06-26 17:49:18.641727,Italy
INV-101828,16428,Sunglasses,3,15.95,2025-10-14 22:02:10.641727,United Kingdom
INV-101829,77475,Jacket,4,97.0,2024-11-17 01:36:40.641727,France
INV-101830,83069,Jeans,3,27.97,2024-07-15 07:41:03.641727,India
INV-101831,89716,Sports Watch,3,238.09,2024-09-21 15:44:45.641727,United States
INV-101832,93050,Jeans,4,83.8,2024-12-29 19:33:00.641727,Australia
INV-101833,41438,Casual Sneakers,3,115.11,2025-09-22 09:34:07.641727,United Kingdom
INV-101834,14174,Formal Shirt,3,67.33,2025-08-17 12:22:33.641727,United Kingdom
INV-101835,68812,Running Shoes,3,155.9,2025-09-21 14:02:32.641727,France
INV-101836,18119,Running Shoes,1,101.49,2024-04-23 11:20:55.641727,United States
INV-101837,35225,Jeans,6,60.42,2026-03-20 15:51:04.641727,Australia
INV-101838,73222,Wireless Mouse,7,38.95,2025-02-18 11:44:34.641727,Spain
INV-101839,63510,Wireless Mouse,4,18.0,2024-06-27 23:18:48.641727,Spain
INV-101840,64597,Running Shoes,2,129.77,2026-02-14 13:22:04.641727,Spain
INV-101841,77605,Bluetooth Headphones,5,125.02,2025-11-07 09:49:19.641727,Spain
INV-101842,24824,Casual Sneakers,4,103.04,2024-06-06 19:04:05.641727,Italy
INV-101843,81189,Sports Watch,4,356.01,2025-02-20 14:14:41.641727,Spain
INV-101844,,Casual Sneakers,5,56.29,2026-01-29 06:08:18.641727,Canada
INV-101845,47810,Smartphone,6,973.34,2025-08-19 00:21:38.641727,France
INV-101846,51729,T-Shirt,1,13.62,2024-08-27 16:29:36.641727,United States
INV-101847,55784,Smartphone,1,1082.99,2025-08-31 23:41:09.641727,Germany
INV-101848,59531,Jeans,1,42.15,2024-08-23 17:37:59.641727,Germany
INV-101849,40046,Wireless Mouse,2,38.08,2024-12-20 12:24:26.641727,United States
INV-101850,30073,Formal Shirt,7,49.24,2024-08-28 08:30:45.641727,Germany
INV-101851,25213,Sunglasses,6,43.23,2025-08-26 20:27:32.641727,Germany
INV-101852,,Jacket,5,117.87,2026-02-16 12:04:52.641727,United Kingdom
INV-101853,33446,Wireless Mouse,5,21.84,2024-05-10 03:51:11.641727,Canada
INV-101854,56451,Backpack,1,59.05,2025-06-22 10:05:13.641727,Italy
INV-101855,92091,Desk Lamp,2,70.04,2024-10-06 00:29:32.641727,United States
INV-101856,19728,Formal Shirt,6,39.0,2025-10-07 18:17:49.641727,India
INV-101857,37806,T-Shirt,4,21.72,2024-07-18 09:16:14.641727,India
INV-101858,14423,Formal Shirt,4,71.71,2024-12-31 03:56:09.641727,Australia
INV-101859,97727,Formal Shirt,6,47.15,2024-09-04 23:55:55.641727,United Kingdom
INV-101860,73068,Bluetooth Headphones,1,138.91,2026-01-05 03:49:52.641727,United States
INV-101861,31732,Desk Lamp,6,43.44,2024-06-06 22:59:10.641727,Germany
INV-101862,47281,Desk Lamp,5,43.09,2025-06-06 12:00:48.641727,Italy
INV-101863,75075,Jacket,3,85.16,2024-07-04 14:33:58.641727,Netherlands
INV-101864,96193,Smartphone,4,368.73,2025-06-19 13:34:57.641727,Spain
INV-101865,61650,Backpack,1,62.03,2025-10-20 06:18:28.641727,Italy
INV-101866,34381,Sports Watch,2,386.11,2025-10-08 21:08:22.641727,India
INV-101867,72717,Formal Shirt,2,28.12,2024-05-02 00:42:07.641727,France
INV-101868,71716,Jacket,7,205.62,2025-10-24 10:41:36.641727,Australia
INV-101869,67955,Coffee Maker,1,83.83,2024-11-10 09:38:30.641727,Canada
INV-101870,14137,T-Shirt,3,19.48,2025-08-18 10:43:28.641727,United States
INV-101871,,Jeans,1,87.61,2026-03-12 06:32:15.641727,Canada
INV-101872,11766,Desk Lamp,2,69.09,2024-07-03 11:46:36.641727,United Kingdom
INV-101873,91498,Desk Lamp,1,47.92,2024-12-28 11:11:43.641727,United Kingdom
INV-101874,89375,Sunglasses,2,44.06,2025-12-31 09:31:28.641727,India
INV-101875,60711,Coffee Maker,6,55.79,2024-07-19 23:49:19.641727,Germany
INV-101876,68145,Formal Shirt,6,36.29,2024-10-15 03:25:38.641727,Germany
INV-101877,16106,T-Shirt,3,29.08,2025-05-13 12:27:09.641727,India
INV-101878,88697,Bluetooth Headphones,5,75.57,2026-04-04 21:47:46.641727,United States
INV-101879,34374,Bluetooth Headphones,5,121.82,2024-11-08 19:45:12.641727,United States
INV-101880,33589,Jacket,7,91.23,2025-01-14 02:34:25.641727,United Kingdom
INV-101881,73739,Smartphone,6,704.58,2025-11-09 14:25:35.641727,France
INV-101882,94498,Jeans,2,49.65,2024-07-04 06:49:38.641727,United Kingdom
INV-101883,54466,Wireless Mouse,5,38.69,2024-12-02 20:17:49.641727,United Kingdom
INV-101884,55675,T-Shirt,6,23.39,2024-11-24 10:18:36.641727,Canada
INV-101885,59369,T-Shirt,-3,34.76,2025-01-25 11:36:39.641727,United States
INV-101886,36202,Casual Sneakers,5,130.49,2025-05-31 08:47:40.641727,Netherlands
INV-101887,63691,Casual Sneakers,3,111.11,2024-09-16 11:14:54.641727,United Kingdom
INV-101888,96487,Backpack,3,29.07,2025-01-18 10:36:46.641727,France
INV-101889,44436,Jeans,2,89.33,2026-02-05 23:39:40.641727,Netherlands
INV-101890,79576,Formal Shirt,1,73.56,2025-12-03 14:58:40.641727,Germany
INV-101891,79649,Wireless Mouse,6,59.0,2026-03-06 18:09:34.641727,United States
INV-101892,86574,Bluetooth Headphones,6,94.88,2025-08-18 16:43:44.641727,United States
INV-101893,75117,Running Shoes,5,76.34,2025-06-06 17:21:56.641727,United Kingdom
INV-101894,92929,T-Shirt,2,28.37,2024-09-10 12:07:43.641727,United Kingdom
INV-101895,74286,Casual Sneakers,1,81.91,2024-08-01 15:51:14.641727,France
INV-101896,,Smartphone,5,577.34,2025-05-06 01:11:04.641727,United Kingdom
INV-101897,74377,T-Shirt,2,18.55,2025-01-28 06:01:00.641727,United States
INV-101898,85320,Running Shoes,4,124.88,2025-11-03 14:02:07.641727,United Kingdom
INV-101899,90131,Running Shoes,7,96.69,2024-04-14 17:36:42.641727,Canada
INV-101900,,Bluetooth Headphones,1,121.24,2026-01-18 06:53:24.641727,Germany
INV-101901,63584,Running Shoes,5,135.97,2024-08-10 03:48:28.641727,France
INV-101902,73919,Backpack,7,54.64,2025-01-20 23:53:58.641727,Netherlands
INV-101903,97035,Casual Sneakers,3,50.13,2024-12-23 17:30:00.641727,Germany
INV-101904,44221,Bluetooth Headphones,6,152.07,2026-02-11 13:05:47.641727,United States
INV-101905,20727,Jeans,-1,53.82,2025-09-15 14:16:27.641727,Germany
INV-101906,89584,Jeans,4,56.46,2024-05-03 22:39:34.641727,France
INV-101907,66875,Running Shoes,3,112.0,2025-12-21 09:32:35.641727,United States
INV-101908,48563,Coffee Maker,5,84.75,2025-08-14 16:06:16.641727,United Kingdom
INV-101909,74522,Backpack,5,66.57,2024-05-27 09:53:12.641727,India
INV-101910,12938,Running Shoes,4,56.74,2025-10-30 12:50:50.641727,Italy
INV-101911,52949,Casual Sneakers,2,127.98,2024-05-02 10:40:58.641727,United Kingdom
INV-101912,33892,Sunglasses,6,25.76,2025-02-12 00:57:06.641727,Australia
INV-101913,,Bluetooth Headphones,2,159.96,2024-08-04 00:24:52.641727,United Kingdom
INV-101914,97237,Casual Sneakers,1,104.67,2024-04-15 16:44:51.641727,United Kingdom
INV-101915,59502,Formal Shirt,1,23.97,2025-05-21 03:19:08.641727,United Kingdom
INV-101916,22638,Smartphone,4,784.32,2025-08-22 05:19:50.641727,India
INV-101917,42826,Laptop,1,1162.62,2025-03-23 20:32:03.641727,United States
INV-101918,31838,Bluetooth Headphones,3,154.13,2024-12-13 18:12:00.641727,Canada
INV-101919,91820,Sports Watch,2,359.52,2025-04-17 12:36:01.641727,Spain
INV-101920,36214,Jacket,4,141.12,2024-07-27 12:14:15.641727,France
INV-101921,42110,T-Shirt,6,19.6,2024-05-14 04:05:52.641727,United States
INV-101922,40073,Jacket,4,219.34,2024-07-31 09:01:13.641727,United Kingdom
INV-101923,25813,T-Shirt,4,26.02,2024-05-17 06:47:57.641727,Italy
INV-101924,80215,Formal Shirt,2,50.84,2025-10-21 04:13:44.641727,Germany
INV-101925,61874,Running Shoes,1,104.74,2025-06-26 00:57:56.641727,France
INV-101926,49327,T-Shirt,7,16.76,2024-08-22 11:32:14.641727,United Kingdom
INV-101927,45638,Laptop,5,1910.84,2025-05-28 16:28:47.641727,Canada
INV-101928,70000,Running Shoes,1,128.49,2025-03-27 01:52:36.641727,Spain
INV-101929,18630,Jeans,4,84.37,2024-06-27 22:28:13.641727,France
INV-101930,93858,Smartphone,1,775.88,2026-03-17 01:41:46.641727,France
INV-101931,60835,Bluetooth Headphones,1,107.79,2026-02-21 07:18:17.641727,United States
INV-101932,30488,Wireless Mouse,3,37.3,2025-10-13 14:58:41.641727,United States
INV-101933,58405,Coffee Maker,5,144.39,2025-11-19 00:46:16.641727,United Kingdom
INV-101934,86683,Laptop,5,1329.98,2025-05-12 03:18:26.641727,Spain
INV-101935,25587,Casual Sneakers,6,125.93,2025-11-15 11:09:02.641727,United Kingdom
INV-101936,57145,Jacket,2,112.33,2025-04-28 07:51:32.641727,United Kingdom
INV-101937,63786,Bluetooth Headphones,2,121.58,2024-08-06 22:03:33.641727,United Kingdom
INV-101938,82902,Formal Shirt,4,73.58,2024-08-07 20:03:05.641727,United States
INV-101939,61061,Running Shoes,7,151.13,2025-12-22 02:37:29.641727,Netherlands
INV-101940,76276,Formal Shirt,6,40.56,2025-02-27 13:48:56.641727,Spain
INV-101941,79624,Jeans,-3,74.44,2025-09-22 04:04:52.641727,Germany
INV-101942,90200,Jeans,1,39.49,2024-07-22 11:06:59.641727,Germany
INV-101943,42540,Casual Sneakers,7,50.53,2025-02-28 14:33:24.641727,Netherlands
INV-101944,73347,Coffee Maker,7,148.71,2024-06-07 16:50:00.641727,Netherlands
INV-101945,32388,Sunglasses,5,99.84,2024-09-15 19:58:27.641727,Canada
INV-101946,85985,Formal Shirt,3,-21.38,2024-06-26 08:33:32.641727,Canada
INV-101947,95608,Sunglasses,5,114.52,2024-09-06 14:44:24.641727,Canada
INV-101948,36478,Running Shoes,5,110.74,2025-06-24 12:18:07.641727,Canada
INV-101949,60509,Sunglasses,7,110.05,2024-04-11 15:30:49.641727,Australia
INV-101950,84009,Sports Watch,1,371.62,2024-08-26 23:31:22.641727,France
INV-101951,12442,Running Shoes,4,167.58,2025-08-25 02:29:56.641727,Netherlands
INV-101952,73451,Wireless Mouse,5,56.17,2024-07-25 17:00:29.641727,Italy
INV-101953,83863,Desk Lamp,3,73.52,2025-05-18 06:10:00.641727,United Kingdom
INV-101954,88409,Sunglasses,6,81.06,2025-12-31 16:36:33.641727,United States
INV-101955,27708,Desk Lamp,1,30.95,2025-10-29 02:31:23.641727,India
INV-101956,78144,Bluetooth Headphones,1,83.7,2024-07-05 18:08:30.641727,France
INV-101957,80742,Running Shoes,6,148.98,2024-07-24 09:08:40.641727,United Kingdom
INV-101958,10256,Backpack,1,29.3,2025-09-04 19:12:06.641727,Germany
INV-101959,73463,Bluetooth Headphones,3,151.23,2024-12-16 15:03:41.641727,United Kingdom
INV-101960,66359,Bluetooth Headphones,2,60.66,2025-02-06 02:19:09.641727,United States
INV-101961,97192,Jeans,5,86.32,2025-03-21 17:15:13.641727,France
INV-101962,13870,Bluetooth Headphones,1,95.47,2025-06-04 09:57:06.641727,France
INV-101963,96901,Casual Sneakers,3,124.86,2025-03-01 14:01:22.641727,France
INV-101964,61427,Wireless Mouse,7,62.79,2024-04-24 17:39:41.641727,United Kingdom
INV-101965,34696,Running Shoes,3,107.77,2024-06-15 16:03:53.641727,Germany
INV-101966,44872,Laptop,5,1893.21,2024-04-07 16:48:42.641727,United Kingdom
INV-101967,78979,Backpack,7,34.32,2024-10-18 01:28:13.641727,Germany
INV-101968,,Jacket,5,188.13,2025-11-25 06:40:09.641727,Spain
INV-101969,38516,Jacket,6,191.19,2026-03-18 02:23:25.641727,United Kingdom
INV-101970,98533,T-Shirt,7,15.97,2025-03-20 18:12:13.641727,India
INV-101971,66627,Sports Watch,5,88.93,2024-04-27 13:36:05.641727,Netherlands
INV-101972,27281,Wireless Mouse,6,34.85,2024-05-29 17:46:20.641727,United States
INV-101973,63796,T-Shirt,4,12.59,2025-11-23 15:23:31.641727,Germany
INV-101974,82158,Casual Sneakers,6,122.76,2024-12-14 09:49:32.641727,United Kingdom
INV-101975,14908,Formal Shirt,5,35.67,2026-01-11 06:49:45.641727,United Kingdom
INV-101976,17102,Jeans,3,91.06,2025-04-12 07:48:15.641727,India
INV-101977,10466,Sports Watch,-1,439.57,2026-01-09 12:00:47.641727,Spain
INV-101978,61333,Wireless Mouse,3,60.17,2024-07-15 14:19:13.641727,Canada
INV-101979,15198,Formal Shirt,3,55.98,2025-12-25 04:24:01.641727,Netherlands
INV-101980,,Backpack,3,37.25,2025-05-11 12:18:56.641727,Australia
INV-101981,21514,T-Shirt,4,29.8,2025-02-21 01:37:25.641727,Australia
INV-101982,16444,Backpack,3,68.51,2025-04-28 16:11:14.641727,United Kingdom
INV-101983,33188,Formal Shirt,5,78.63,2024-12-02 12:29:58.641727,United Kingdom
INV-101984,78685,Bluetooth Headphones,3,82.16,2025-06-21 18:08:48.641727,Germany
INV-101985,91625,Sunglasses,4,21.17,2025-10-21 19:23:48.641727,United States
INV-101986,32590,Formal Shirt,1,79.9,2025-11-20 04:15:41.641727,France
INV-101987,56676,Laptop,3,2176.53,2026-03-22 19:34:16.641727,United States
INV-101988,79637,Desk Lamp,3,30.62,2025-02-03 00:21:34.641727,Canada
INV-101989,,Casual Sneakers,7,113.93,2025-10-20 22:28:13.641727,United Kingdom
INV-101990,23762,Running Shoes,4,55.09,2026-01-16 08:02:47.641727,Canada
INV-101991,85447,Smartphone,1,779.92,2024-04-20 15:47:24.641727,Germany
INV-101992,88054,T-Shirt,3,17.8,2025-03-20 04:45:31.641727,United Kingdom
INV-101993,76144,Running Shoes,6,102.67,2025-09-01 05:34:21.641727,Canada
INV-101994,57451,Jacket,2,99.12,2025-03-07 09:43:28.641727,Germany
INV-101995,45224,Wireless Mouse,2,26.57,2024-06-19 16:40:10.641727,Italy
INV-101996,90045,T-Shirt,3,20.28,2025-07-30 08:05:17.641727,Australia
INV-101997,87746,T-Shirt,3,14.7,2025-01-29 03:42:01.641727,United Kingdom
INV-101998,56639,Backpack,4,51.58,2025-07-02 11:26:47.641727,United States
INV-101999,76783,Jacket,1,152.38,2024-04-08 16:08:19.641727,United Kingdom
INV-102000,45990,Backpack,6,69.2,2024-04-16 00:48:53.641727,United Kingdom
INV-102001,76882,Jeans,2,72.4,2025-06-21 19:11:12.641727,India
INV-102002,18039,Sports Watch,5,169.54,2026-03-25 20:39:31.641727,Canada
INV-102003,91140,Smartphone,4,287.23,2025-07-18 11:36:42.641727,United States
INV-102004,56398,Casual Sneakers,2,124.1,2026-02-24 20:27:58.641727,Spain
INV-102005,63879,Backpack,4,80.81,2025-12-17 04:11:35.641727,India
INV-102006,27045,Jacket,1,216.62,2024-10-30 00:36:15.641727,United States
INV-102007,57571,Casual Sneakers,5,136.17,2024-06-21 09:36:59.641727,United Kingdom
INV-102008,10283,Casual Sneakers,3,105.21,2025-05-20 10:51:17.641727,Canada
INV-102009,90113,Laptop,3,2288.54,2025-07-04 14:22:20.641727,Italy
INV-102010,77397,Running Shoes,2,111.0,2025-10-22 03:22:29.641727,United Kingdom
INV-102011,50901,T-Shirt,3,29.26,2025-04-23 00:35:49.641727,Germany
INV-102012,85224,Casual Sneakers,3,135.76,2026-02-08 15:04:15.641727,United Kingdom
INV-102013,83040,Jeans,2,80.74,2025-12-14 18:46:09.641727,Netherlands
INV-102014,20716,Jeans,7,54.1,2025-06-09 09:33:32.641727,Spain
INV-102015,14846,Jacket,2,120.44,2025-05-15 04:45:27.641727,United States
INV-102016,32820,T-Shirt,2,15.87,2024-04-21 12:18:21.641727,Canada
INV-102017,10116,Running Shoes,4,100.88,2025-10-29 17:21:49.641727,Germany
INV-102018,61581,Bluetooth Headphones,3,137.57,2025-08-17 13:57:08.641727,Spain
INV-102019,57545,T-Shirt,4,26.94,2026-01-21 22:01:30.641727,Netherlands
INV-102020,58417,Smartphone,6,487.39,2024-06-14 15:12:08.641727,Germany
INV-102021,16624,Casual Sneakers,1,112.6,2024-07-23 07:54:05.641727,United States
INV-102022,92636,Running Shoes,4,102.42,2025-08-10 15:30:33.641727,United States
INV-102023,97887,Formal Shirt,1,53.47,2025-03-30 20:34:46.641727,Italy
INV-102024,63148,Jeans,1,50.93,2025-06-10 12:12:22.641727,Spain
INV-102025,10495,Jeans,1,61.51,2025-02-18 22:36:27.641727,United States
INV-102026,45637,Coffee Maker,2,139.47,2025-07-19 09:00:23.641727,India
INV-102027,74632,T-Shirt,3,27.74,2025-08-01 09:33:00.641727,Canada
INV-102028,77384,Jacket,7,180.51,2024-08-23 20:16:10.641727,United Kingdom
INV-102029,31904,Bluetooth Headphones,7,83.88,2025-10-14 18:39:51.641727,United Kingdom
INV-102030,84042,Running Shoes,1,141.31,2025-04-03 00:31:10.641727,France
INV-102031,97078,Jacket,7,98.19,2025-06-01 20:52:38.641727,United Kingdom
INV-102032,55779,T-Shirt,5,20.89,2025-07-02 19:04:39.641727,India
INV-102033,44338,Jeans,4,65.82,2025-10-03 03:19:05.641727,Netherlands
INV-102034,57351,Casual Sneakers,6,110.22,2024-11-12 21:36:23.641727,United Kingdom
INV-102035,12455,Wireless Mouse,4,60.34,2024-04-12 15:16:52.641727,Germany
INV-102036,57109,Sports Watch,2,192.76,2024-08-18 06:30:51.641727,United States
INV-102037,12424,Running Shoes,4,160.66,2026-03-13 16:46:20.641727,France
INV-102038,13130,Bluetooth Headphones,6,73.89,2024-09-17 05:50:28.641727,United States
INV-102039,59803,Wireless Mouse,5,41.25,2024-10-06 17:11:34.641727,Canada
INV-102040,55970,T-Shirt,2,30.36,2025-12-25 00:55:36.641727,Italy
INV-102041,98803,Wireless Mouse,7,50.33,2024-09-26 18:38:40.641727,Australia
